date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:54:14	103905/103905	---M--	200	added ('OK')	image/jpeg	etag:%2210f9d92910d51:0%22	https://artonthehill.org.uk/media/1513/helenyoung5032165a-f1ce-4479-9fb5-395b3e6898ee.jpeg?anchor=center&mode=crop&width=540&height=540&rnd=132029302190000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1513/helenyoung5032165a-f1ce-4479-9fb5-395b3e6898eec6a1.jpg	(from https://artonthehill.org.uk/artists-2019/helen-young/)
22:54:15	131956/131956	---M--	200	added ('OK')	image/jpeg	etag:%22ba80a8b8642ed51:0%22	https://artonthehill.org.uk/media/1566/danimayesc974e24a-ad9a-41a5-b082-ae0c083c30c5.jpeg?anchor=center&mode=crop&width=540&height=540&rnd=132062777780000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1566/danimayesc974e24a-ad9a-41a5-b082-ae0c083c30c5a954.jpg	(from https://artonthehill.org.uk/artists-2019/dani-mayes/)
22:54:16	109165/109165	---M--	200	added ('OK')	image/jpeg	etag:%22a735aa9ced30d51:0%22	https://artonthehill.org.uk/media/1577/dianaredfernmedium_onion_dome_db_redfern.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132065499820000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1577/dianaredfernmedium_onion_dome_db_redferna7c5.jpg	(from https://artonthehill.org.uk/artists-2019/diana-redfern/)
22:54:17	94719/94719	---M--	200	added ('OK')	image/jpeg	etag:%2221211c9de711d51:0%22	https://artonthehill.org.uk/media/1516/derekadamsimg_1443.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132030115370000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1516/derekadamsimg_144335e1.jpg	(from https://artonthehill.org.uk/artists-2019/derek-adams/)
22:54:18	133668/133668	---M--	200	added ('OK')	image/jpeg	etag:%22f99d2c53752bd51:0%22	https://artonthehill.org.uk/media/1554/elizawolfsonsalmonellas-world-no-text.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132059520250000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1554/elizawolfsonsalmonellas-world-no-textcc45.jpg	(from https://artonthehill.org.uk/artists-2019/eliza-wolfson/)
22:54:19	89945/89945	---M--	200	added ('OK')	image/jpeg	etag:%2226f247fbb18d51:0%22	https://artonthehill.org.uk/media/1535/emilycrumpimg_5070.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132038188380000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1535/emilycrumpimg_5070121f.jpg	(from https://artonthehill.org.uk/artists-2019/emily-crump/)
22:54:19	16048/16048	---M--	200	added ('OK')	image/jpeg	etag:%222adedf8de711d51:0%22	https://artonthehill.org.uk/media/1512/emmastudd33428191_258295881403182_7861541308630827008_n.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132027562090000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1512/emmastudd33428191_258295881403182_7861541308630827008_n9331.jpg	(from https://artonthehill.org.uk/artists-2019/emma-studd/)
22:54:21	53910/53910	---M--	200	added ('OK')	image/jpeg	etag:%228c1bc0fe2bd51:0%22	https://artonthehill.org.uk/media/1548/estebanigartua0378ef4b-42b4-48e8-975d-b94df1c41351.jpeg?anchor=center&mode=crop&width=540&height=540&rnd=132054998800000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1548/estebanigartua0378ef4b-42b4-48e8-975d-b94df1c413514e0c.jpg	(from https://artonthehill.org.uk/artists-2019/esteban-igartua/)
22:54:22	155815/155815	---M--	200	added ('OK')	image/jpeg	etag:%223fd4f772d61ad51:0%22	https://artonthehill.org.uk/media/1531/farrahfortnam6df4b413-a618-4957-ae1b-7bef4eec1340.jpeg?anchor=center&mode=crop&width=540&height=540&rnd=132037946870000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1531/farrahfortnam6df4b413-a618-4957-ae1b-7bef4eec13406c53.jpg	(from https://artonthehill.org.uk/artists-2019/farrah-fortnam/)
22:54:23	153155/153155	---M--	200	added ('OK')	image/jpeg	etag:%22bcc8ebf96d75d51:0%22	https://artonthehill.org.uk/media/1598/dscf8412.jpg?crop=0.058133187772925761,0,0.19186681222707422,0&cropmode=percentage&width=540&height=540&rnd=132138204850000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1598/dscf84123ef4.jpg	(from https://artonthehill.org.uk/artists-2019/gill-hutchings/)
22:54:24	70782/70782	---M--	200	added ('OK')	image/jpeg	etag:%22bcc8d446f130d51:0%22	https://artonthehill.org.uk/media/1565/rachelfalberimg_20190507_150052.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132062350000000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1565/rachelfalberimg_20190507_150052581f.jpg	(from https://artonthehill.org.uk/artists-2019/rachel-falber/)
22:54:25	77310/77310	---M--	200	added ('OK')	image/jpeg	etag:%22817bfc488338d51:0%22	https://artonthehill.org.uk/media/1556/helenperryfullsizeoutput_24ce.jpeg?anchor=center&mode=crop&width=540&height=540&rnd=132060211900000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1556/helenperryfullsizeoutput_24cef8e9.jpg	(from https://artonthehill.org.uk/artists-2019/helen-perry/)
22:54:26	89343/89343	---M--	200	added ('OK')	image/jpeg	etag:%22ff50caeab92ad51:0%22	https://artonthehill.org.uk/media/1542/f5c97e56bad0a7c52c3e8b81727835ab.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132046770210000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1542/f5c97e56bad0a7c52c3e8b81727835abaf0c.jpg	(from https://artonthehill.org.uk/artists-2019/jack-bruce/)
22:54:27	61317/61317	---M--	200	added ('OK')	image/jpeg	etag:%2246a98a8dd21bd51:0%22	https://artonthehill.org.uk/media/1536/jeanwinterthree-trees-and-tor.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132041362490000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1536/jeanwinterthree-trees-and-tor9a9a.jpg	(from https://artonthehill.org.uk/artists-2019/jean-winter/)
22:54:29	119136/119136	---M--	200	added ('OK')	image/jpeg	etag:%22b8583b2cf230d51:0%22	https://artonthehill.org.uk/media/1576/jillyedwards3119c73a-a7fa-493d-815d-7ccf5e1707f1.jpeg?anchor=center&mode=crop&width=540&height=540&rnd=132065330410000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1576/jillyedwards3119c73a-a7fa-493d-815d-7ccf5e1707f1676a.jpg	(from https://artonthehill.org.uk/artists-2019/jilly-edwards/)
22:54:30	97797/97797	---M--	200	added ('OK')	image/jpeg	etag:%22fbef69b1f217d51:0%22	https://artonthehill.org.uk/media/1523/jodiemarksjodiemarksproducts2019-3332.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132036868460000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1523/jodiemarksjodiemarksproducts2019-33326260.jpg	(from https://artonthehill.org.uk/artists-2019/jodie-marks/)
22:54:32	44388/44388	---M--	200	added ('OK')	image/jpeg	etag:%229540fe8ded16d51:0%22	https://artonthehill.org.uk/media/1521/johnglynnskull-paint.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132036233380000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1521/johnglynnskull-paint3489.jpg	(from https://artonthehill.org.uk/artists-2019/john-glynn/)
22:54:33	83935/83935	---M--	200	added ('OK')	image/jpeg	etag:%22f8a57c24f217d51:0%22	https://artonthehill.org.uk/media/1526/juliagreentwilight-art-on-the-hill.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132037219660000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1526/juliagreentwilight-art-on-the-hillb8e9.jpg	(from https://artonthehill.org.uk/artists-2019/julia-green/)
22:54:34	123789/123789	---M--	200	added ('OK')	image/jpeg	etag:%22239d7277f417d51:0%22	https://artonthehill.org.uk/media/1518/katepetersimg_20181029_140252_109.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132032806950000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1518/katepetersimg_20181029_140252_1091780.jpg	(from https://artonthehill.org.uk/artists-2019/kate-peters/)
22:54:35	78924/78924	---M--	200	added ('OK')	image/jpeg	etag:%22ae815fcdde8d51:0%22	https://artonthehill.org.uk/media/1468/kathrynshorthouseimage.jpeg?anchor=center&mode=crop&width=540&height=540&rnd=132017085540000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1468/kathrynshorthouseimage9c1e.jpg	(from https://artonthehill.org.uk/artists-2019/kathryn-shorthouse/)
22:54:35	50115/50115	---M--	200	added ('OK')	image/jpeg	etag:%221fc4257b2bcd51:0%22	https://artonthehill.org.uk/media/1501/katiekeebleimg_20190426_155746_791.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132023135450000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1501/katiekeebleimg_20190426_155746_791ea77.jpg	(from https://artonthehill.org.uk/artists-2019/katie-keeble/)
22:54:37	159070/159070	---M--	200	added ('OK')	image/jpeg	etag:%22c3ff14eeaa25d51:0%22	https://artonthehill.org.uk/media/1545/kesrobinsonwh.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132049317100000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1545/kesrobinsonwhba36.jpg	(from https://artonthehill.org.uk/artists-2019/kes-robinson/)
22:54:38	42561/42561	---M--	200	added ('OK')	image/jpeg	etag:%22bad9ff9fe319d51:0%22	https://artonthehill.org.uk/media/1529/michellearayalatino-st-bites-full-bg-yellow.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132037771440000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1529/michellearayalatino-st-bites-full-bg-yellow6381.jpg	(from https://artonthehill.org.uk/artists-2019/michelle-araya/)
22:54:39	88094/88094	---M--	200	added ('OK')	image/jpeg	etag:%22ee5d6d427d2bd51:0%22	https://artonthehill.org.uk/media/1555/leahbromleyart-trails-photo.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132059614610000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1555/leahbromleyart-trails-photo2b99.jpg	(from https://artonthehill.org.uk/artists-2019/leah-bromley/)
22:54:40	142858/142858	---M--	200	added ('OK')	image/jpeg	etag:%22194248cfde8d51:0%22	https://artonthehill.org.uk/media/1477/lisatraversstickers.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132019981520000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1477/lisatraversstickers99bf.jpg	(from https://artonthehill.org.uk/artists-2019/lisa-travers/)
22:54:40	57343/57343	---M--	200	added ('OK')	image/jpeg	etag:%22930f64d6638d51:0%22	https://artonthehill.org.uk/media/1584/lizwilliamsd3b07ce8-9ae1-4745-a628-d24e35c37e3d.jpeg?anchor=center&mode=crop&width=540&height=540&rnd=132067123910000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1584/lizwilliamsd3b07ce8-9ae1-4745-a628-d24e35c37e3d9634.jpg	(from https://artonthehill.org.uk/artists-2019/liz-williams/)
22:54:42	124156/124156	---M--	200	added ('OK')	image/jpeg	etag:%2283b180b88aad51:0%22	https://artonthehill.org.uk/media/1503/lorrainejenniferwallaceimg_20190514_161506858.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132023251800000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1503/lorrainejenniferwallaceimg_20190514_161506858824a.jpg	(from https://artonthehill.org.uk/artists-2019/lorraine-jennifer-wallace/)
22:54:43	551323/551323	---M--	200	added ('OK')	image/png	etag:%221068f5d0de8d51:0%22	https://artonthehill.org.uk/media/1453/lucyrobertsnuts.png?anchor=center&mode=crop&width=540&height=540&rnd=132012033450000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1453/lucyrobertsnuts4e71.png	(from https://artonthehill.org.uk/artists-2019/lucy-roberts/)
22:54:44	68264/68264	---M--	200	added ('OK')	image/jpeg	etag:%22359723d8de8d51:0%22	https://artonthehill.org.uk/media/1448/mirandamacdonald20181122_123941.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132007001650000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1448/mirandamacdonald20181122_1239415123.jpg	(from https://artonthehill.org.uk/artists-2019/miranda-macdonald/)
22:54:45	107317/107317	---M--	200	added ('OK')	image/jpeg	etag:%228c7e13dade8d51:0%22	https://artonthehill.org.uk/media/1473/marymarch34-march-3.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132017249530000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1473/marymarch34-march-3cbb1.jpg	(from https://artonthehill.org.uk/artists-2019/mary-march/)
22:54:45	40923/40923	---M--	200	added ('OK')	image/jpeg	etag:%22dd58540f217d51:0%22	https://artonthehill.org.uk/media/1532/mattbentoncb84f292-c4b2-4e92-91b5-baf8062f642b.jpeg?anchor=center&mode=crop&width=540&height=540&rnd=132038122050000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1532/mattbentoncb84f292-c4b2-4e92-91b5-baf8062f642b5246.jpg	(from https://artonthehill.org.uk/artists-2019/matt-benton/)
22:54:47	126162/126162	---M--	200	added ('OK')	image/jpeg	etag:%22853a991ecd25d51:0%22	https://artonthehill.org.uk/media/1543/michaelmccaldin04fb8779-2538-4f39-916e-8f10172c1675.jpeg?anchor=center&mode=crop&width=540&height=540&rnd=132047572330000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1543/michaelmccaldin04fb8779-2538-4f39-916e-8f10172c1675e6b3.jpg	(from https://artonthehill.org.uk/artists-2019/michael-mccaldin/)
22:54:48	101255/101255	---M--	200	added ('OK')	image/jpeg	etag:%22195ffcb5632ed51:0%22	https://artonthehill.org.uk/media/1562/mindfulcraftimg_3277-1.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132061964960000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1562/mindfulcraftimg_3277-1b7aa.jpg	(from https://artonthehill.org.uk/artists-2019/mindful-craft/)
22:54:49	84273/84273	---M--	200	added ('OK')	image/jpeg	etag:%2225a7501dbf2cd51:0%22	https://artonthehill.org.uk/media/1550/peterfordcf2812e1-0b52-4a51-a310-837bb1bdb7ec.jpeg?anchor=center&mode=crop&width=540&height=540&rnd=132055989070000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1550/peterfordcf2812e1-0b52-4a51-a310-837bb1bdb7ecff77.jpg	(from https://artonthehill.org.uk/artists-2019/peter-ford/)
22:54:50	71162/71162	---M--	200	added ('OK')	image/jpeg	etag:%2222ea1877d3ad51:0%22	https://artonthehill.org.uk/media/1583/olgaalexandruil_794xn1783342198_zewa.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132067108900000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1583/olgaalexandruil_794xn1783342198_zewaae77.jpg	(from https://artonthehill.org.uk/artists-2019/olga-alexandru/)
22:54:51	60370/60370	---M--	200	added ('OK')	image/jpeg	etag:%226fcdc8678b2ad51:0%22	https://artonthehill.org.uk/media/1551/dinalockerimg_0193.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132058459560000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1551/dinalockerimg_0193ab80.jpg	(from https://artonthehill.org.uk/artists-2019/dina-locker/)
22:54:52	90989/90989	---M--	200	added ('OK')	image/jpeg	etag:%2233248eedd516d51:0%22	https://artonthehill.org.uk/media/1524/philevansimg_3188.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132036906920000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1524/philevansimg_31886c0c.jpg	(from https://artonthehill.org.uk/artists-2019/phil-evans/)
22:54:53	90251/90251	---M--	200	added ('OK')	image/jpeg	etag:%22a6591fa75a34d51:0%22	https://artonthehill.org.uk/media/1585/delphinebrierephipholle-image-500x500px.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132068189460000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1585/delphinebrierephipholle-image-500x500px16a2.jpg	(from https://artonthehill.org.uk/artists-2019/delphine-briere/)
22:54:54	804426/804426	---M--	200	added ('OK')	image/png	etag:%2230a1392f971ad51:0%22	https://artonthehill.org.uk/media/1530/phoebedarkphoebe-dark-illustration.png?anchor=center&mode=crop&width=540&height=540&rnd=132037823230000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1530/phoebedarkphoebe-dark-illustration26a1.png	(from https://artonthehill.org.uk/artists-2019/phoebe-dark/)
22:54:55	104586/104586	---M--	200	added ('OK')	image/jpeg	etag:%22955f3c99ef30d51:0%22	https://artonthehill.org.uk/media/1560/rachelhallimg_1684.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132061169580000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1560/rachelhallimg_1684c875.jpg	(from https://artonthehill.org.uk/artists-2019/rachel-hall/)
22:54:56	154060/154060	---M--	200	added ('OK')	image/jpeg	etag:%2261ec4adcde8d51:0%22	https://artonthehill.org.uk/media/1459/wendygreenwood3ab4868b-f85d-4912-9af7-9bc4ac23c0a6.jpeg?anchor=center&mode=crop&width=540&height=540&rnd=132013534010000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1459/wendygreenwood3ab4868b-f85d-4912-9af7-9bc4ac23c0a6b51b.jpg	(from https://artonthehill.org.uk/artists-2019/wendy-greenwood/)
22:54:57	136958/136958	---M--	200	added ('OK')	image/jpeg	etag:%22f4e206ef217d51:0%22	https://artonthehill.org.uk/media/1533/rosiebentonhutchingsimg_8095-2879.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132038123750000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1533/rosiebentonhutchingsimg_8095-28792c91.jpg	(from https://artonthehill.org.uk/artists-2019/rosie-benton-hutchings/)
22:54:58	88438/88438	---M--	200	added ('OK')	image/jpeg	etag:%2296f7d2643b12d51:0%22	https://artonthehill.org.uk/media/1517/rosemarymeakinrosie-meakin-artonthehill.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132031844510000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1517/rosemarymeakinrosie-meakin-artonthehill4726.jpg	(from https://artonthehill.org.uk/artists-2019/rosemary-meakin/)
22:54:58	33255/33255	---M--	200	added ('OK')	image/jpeg	etag:%22351ec6e2d221d51:0%22	https://artonthehill.org.uk/media/1540/img_2845.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132046762580000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1540/img_2845129c.jpg	(from https://artonthehill.org.uk/artists-2019/sahra-tulloch/)
22:54:59	55861/55861	---M--	200	added ('OK')	image/jpeg	etag:%22627b62c92417d51:0%22	https://artonthehill.org.uk/media/1528/sandramooreimg-20181023-wa0002-1.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132037243630000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1528/sandramooreimg-20181023-wa0002-1ceef.jpg	(from https://artonthehill.org.uk/artists-2019/sandra-moore/)
22:55:02	72290/72290	---M--	200	added ('OK')	image/jpeg	etag:%22ffd078dede8d51:0%22	https://artonthehill.org.uk/media/1463/sarahduncansterkur-web.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132016355710000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1463/sarahduncansterkur-webbec9.jpg	(from https://artonthehill.org.uk/artists-2019/sarah-duncan/)
22:55:09	121615/121615	---M--	200	added ('OK')	image/jpeg	etag:%22c28649f8abd51:0%22	https://artonthehill.org.uk/media/1507/seantaylorwinter-sleep-cover-3.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132023940970000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1507/seantaylorwinter-sleep-cover-32e60.jpg	(from https://artonthehill.org.uk/artists-2019/sean-taylor/)
22:55:09	53280/53280	---M--	200	added ('OK')	image/jpeg	etag:%221697d5cff325d51:0%22	https://artonthehill.org.uk/media/1547/christopherwilliamscraig.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132053521980000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1547/christopherwilliamscraigd9d8.jpg	(from https://artonthehill.org.uk/artists-2019/christopher-williams/)
22:55:12	868488/868488	---M--	200	added ('OK')	image/png	etag:%2230d2a34d3612d51:0%22	https://artonthehill.org.uk/media/1515/sophiehumphriescat.png?anchor=center&mode=crop&width=540&height=540&rnd=132029333980000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1515/sophiehumphriescatea68.png	(from https://artonthehill.org.uk/artists-2019/sophie-humphries/)
22:55:12	130375/130375	---M--	200	added ('OK')	image/jpeg	etag:%22f4562577433bd51:0%22	https://artonthehill.org.uk/media/1592/sophielongraw-power.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132070096720000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1592/sophielongraw-power4122.jpg	(from https://artonthehill.org.uk/artists-2019/sophie-long/)
22:55:12	62778/62778	---M--	200	added ('OK')	image/jpeg	etag:%2289b3eec0561cd51:0%22	https://artonthehill.org.uk/media/1519/sophieswindellsart-on-the-hill-thumbnail.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132034522840000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1519/sophieswindellsart-on-the-hill-thumbnailc6f1.jpg	(from https://artonthehill.org.uk/artists-2019/sophie-swindells/)
22:55:13	19073/19073	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%22a01f8b5ef334d51:0%22	https://artonthehill.org.uk/media/1590/stmichaelallangelsworkshopsandrefreshmentsst-michael-and-all-angels-church-logo-and-name.docx?anchor=center&mode=crop&width=540&height=540&rnd=132070019940000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1590/stmichaelallangelsworkshopsandrefreshmentsst-michael-and-all-angels-church-logo-and-name7aa5.docx	(from https://artonthehill.org.uk/artists-2019/st-michael-all-angels-workshops-and-refreshments/)
22:55:15	115583/115583	---M--	200	added ('OK')	image/jpeg	etag:%224f98f79632ed51:0%22	https://artonthehill.org.uk/media/1567/jennyclarkeimg_6334.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132062800340000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1567/jennyclarkeimg_633448d8.jpg	(from https://artonthehill.org.uk/artists-2019/jenny-clarke/)
22:55:15	48154/48154	---M--	200	added ('OK')	image/jpeg	etag:%2239fe59d62d2fd51:0%22	https://artonthehill.org.uk/media/1573/stephenmasondsc_2149-version-3.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132063673260000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1573/stephenmasondsc_2149-version-3dc98.jpg	(from https://artonthehill.org.uk/artists-2019/stephen-mason/)
22:55:17	127653/127653	---M--	200	added ('OK')	image/jpeg	etag:%22aea817e0de8d51:0%22	https://artonthehill.org.uk/media/1452/tessmcdermott2017-02-24-103720.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132010119400000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1452/tessmcdermott2017-02-24-10372017a0.jpg	(from https://artonthehill.org.uk/artists-2019/tess-mcdermott/)
22:55:18	75893/75893	---M--	200	added ('OK')	image/jpeg	etag:%22656373f85a16d51:0%22	https://artonthehill.org.uk/media/1520/jameslynchimg_0279.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132034537400000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1520/jameslynchimg_027922b2.jpg	(from https://artonthehill.org.uk/artists-2019/james-lynch/)
22:55:19	122404/122404	---M--	200	added ('OK')	image/jpeg	etag:%22a0e2666f891ed51:0%22	https://artonthehill.org.uk/media/1527/tomlietzau118gl06_bath-1000px.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132037226080000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1527/tomlietzau118gl06_bath-1000pxad9f.jpg	(from https://artonthehill.org.uk/artists-2019/tom-lietzau/)
22:55:19	67169/67169	---M--	200	added ('OK')	image/jpeg	etag:%226a9610882bcd51:0%22	https://artonthehill.org.uk/media/1510/evathyghojimg_2443.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132024153700000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1510/evathyghojimg_2443138a.jpg	(from https://artonthehill.org.uk/artists-2019/eva-thyghoj/)
22:55:21	123584/123584	---M--	200	added ('OK')	image/jpeg	etag:%226e1233e4de8d51:0%22	https://artonthehill.org.uk/media/1484/yukikohosomi3ca8af89-8850-41a0-9046-4c71887c1c10.jpeg?anchor=center&mode=crop&width=540&height=540&rnd=132020619490000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1484/yukikohosomi3ca8af89-8850-41a0-9046-4c71887c1c10c433.jpg	(from https://artonthehill.org.uk/artists-2019/yukiko-hosomi/)
22:55:22	91625/91625	---M--	200	added ('OK')	image/jpeg	etag:%229f75fce4c02dd51:0%22	https://artonthehill.org.uk/media/1564/tessafitzjohnimg_0459.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132061981650000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1564/tessafitzjohnimg_0459c5cf.jpg	(from https://artonthehill.org.uk/artists-2019/tessa-fitzjohn/)
22:55:23	99506/99506	---M--	200	added ('OK')	image/jpeg	etag:%22692689afe6afd41:0%22	https://artonthehill.org.uk/media/1274/aniellereenwoodvlmsticker.jpg?anchor=center&mode=crop&width=540&height=540&rnd=131695139530000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1274/aniellereenwoodvlmstickerc250.jpg	(from https://artonthehill.org.uk/artists-2019/danielle-greenwood/)
22:55:24	209231/209231	---M--	200	added ('OK')	image/jpeg	etag:%2225285e8de8d51:0%22	https://artonthehill.org.uk/media/1465/wendabartlettleaping-hare.jpg?anchor=center&mode=crop&width=540&height=540&rnd=132016493420000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1465/wendabartlettleaping-hare2141.jpg	(from https://artonthehill.org.uk/artists-2019/wenda-bartlett/)
22:55:24	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2015%20Sep%202020%2021:55:23%20GMT	https://artonthehill.org.uk/take-part/favicon.ico	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/take-part/favicon.b8.delayed	(from https://artonthehill.org.uk/take-part/run-a-workshop/)
22:55:28	74435/74435	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2015%20Sep%202020%2021:55:27%20GMT	https://artonthehill.org.uk/take-part/performers-preamble/performer-advert/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/take-part/performers-preamble/performer-advert/index.html	(from https://artonthehill.org.uk/take-part/performers-preamble/)
